CD_CARGO,DS_CARGO_x,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,DS_GENERO_x,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO_x,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL_x,CD_COR_RACA,DS_COR_RACA_x,CD_OCUPACAO,DS_OCUPACAO_x,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,NM_URNA_CANDIDATO,DS_SIT_TOT_TURNO
7,DEPUTADO ESTADUAL,250001614918,56.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,502,PORTEIRO DE EDIFICIO. ASCENSORISTA. GARAGISTA E ZELADOR,N,217020.85,1516,CIDINHO DO PARAISO,NAO ELEITO
7,DEPUTADO ESTADUAL,250001611436,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,769848.68,93397,DALBEN,NAO ELEITO
6,DEPUTADO FEDERAL,140001598313,37.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,297,SERVIDOR PUBLICO ESTADUAL,N,100000.0,9191,LEANDRO MARAMALDO,SUPLENTE
6,DEPUTADO FEDERAL,130001607244,71.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,S,1025194.65,87893,PATRUS ANANIAS,ELEITO POR QP
6,DEPUTADO FEDERAL,170001618605,38.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,N,1380000.0,240511,CLARISSA TÉRCIO,ELEITO POR QP
7,DEPUTADO ESTADUAL,190001600446,64.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,9,DIVORCIADO(A),3,PARDA,298,SERVIDOR PUBLICO MUNICIPAL,N,19000.0,243,JORGE LARA,SUPLENTE
7,DEPUTADO ESTADUAL,250001643778,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,278,VEREADOR,N,86665.4,3689,PACOLA,SUPLENTE
7,DEPUTADO ESTADUAL,170001608966,45.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,142,PROFESSOR DE ENSINO SUPERIOR,N,327927.0,4822,ERIKA SURUAGY,SUPLENTE
7,DEPUTADO ESTADUAL,100001620080,37.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,233,POLICIAL MILITAR,N,41200.0,427,SARG SOUSA MARANHÃO,SUPLENTE
7,DEPUTADO ESTADUAL,120001618559,42.0,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,9,DIVORCIADO(A),2,PRETA,581,DONA DE CASA,N,87000.0,86,PATRICIA JARA,NAO ELEITO
7,DEPUTADO ESTADUAL,50001696399,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,N,35119.0,620,PASTOR EDIVALDO JUNIOR,NAO ELEITO
6,DEPUTADO FEDERAL,210001620443,49.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,124,CONTADOR,N,39000.0,58,DÉIA DEVOS,NAO ELEITO
7,DEPUTADO ESTADUAL,140001600264,65.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,9,DIVORCIADO(A),3,PARDA,292,AGENTE ADMINISTRATIVO,N,16682.54,1755,AMAURY DA PESCA,SUPLENTE
7,DEPUTADO ESTADUAL,90001644182,27.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,165000.0,495,DR. SAN DYEGO,SUPLENTE
6,DEPUTADO FEDERAL,140001611659,51.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,110905.01,6972,EDUARDA BONANZA,NAO ELEITO
6,DEPUTADO FEDERAL,250001612129,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,1227268.0,196866,ALEX MANENTE,ELEITO POR QP
6,DEPUTADO FEDERAL,210001596984,60.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,601,AGRICULTOR,S,949701.46,77616,HEITOR SCHUCH,ELEITO POR MEDIA
7,DEPUTADO ESTADUAL,20001652065,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,142,PROFESSOR DE ENSINO SUPERIOR,N,95900.0,514,PROFESSOR ADEILSON ALVES,NAO ELEITO
7,DEPUTADO ESTADUAL,190001716398,47.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,450000.0,6428,ADRIANO ALVES,SUPLENTE
7,DEPUTADO ESTADUAL,210001597028,41.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,142,PROFESSOR DE ENSINO SUPERIOR,N,1596876.69,4026,CLAUDIA THOMPSON,SUPLENTE
7,DEPUTADO ESTADUAL,200001621093,33.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,278,VEREADOR,N,244974.62,8600,DR CÉSAR MAIA,NAO ELEITO
7,DEPUTADO ESTADUAL,80001652388,69.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),2,PRETA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,500000.0,112,BELMIRO GONÇALVES,NAO ELEITO
6,DEPUTADO FEDERAL,190001714809,60.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,169,COMERCIANTE,N,580000.0,89,RONALD MIRANDA,NAO ELEITO
6,DEPUTADO FEDERAL,70001615585,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,297,SERVIDOR PUBLICO ESTADUAL,N,74000.0,95,EVERTON,NAO ELEITO
7,DEPUTADO ESTADUAL,200001604188,50.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,60500.0,134,CAJU FRETE,SUPLENTE
6,DEPUTADO FEDERAL,130001671774,69.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,SOLTEIRO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,315000.0,174,EPA ARAÚJO,SUPLENTE
7,DEPUTADO ESTADUAL,210001620228,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,234,PRODUTOR AGROPECUARIO,N,1219793.73,1108,FERNANDO RESNER,SUPLENTE
7,DEPUTADO ESTADUAL,130001607369,41.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,296,SERVIDOR PUBLICO FEDERAL,N,178000.0,107542,DANDARA,SUPLENTE
6,DEPUTADO FEDERAL,130001607270,29.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,278,VEREADOR,N,103921.49,107542,DANDARA,ELEITO POR QP
7,DEPUTADO ESTADUAL,160001614997,69.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,36739.77,6064,PROFESSORA BETH,SUPLENTE
6,DEPUTADO FEDERAL,130001607632,75.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,910,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,N,165000.0,608,PADRE LUCAS,SUPLENTE
6,DEPUTADO FEDERAL,140001611707,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,233,POLICIAL MILITAR,N,1035000.0,807,CORONEL FERNANDES,NAO ELEITO
6,DEPUTADO FEDERAL,160001614535,65.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,1825220.0,1024,DELEGADO PERON,SUPLENTE
7,DEPUTADO ESTADUAL,50001614678,51.0,2,MASCULINO,5,ENSINO MEDIO INCOMPLETO,3,CASADO(A),3,PARDA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,650.0,171,SILVÃO DA BAHIA,SUPLENTE
6,DEPUTADO FEDERAL,190001644811,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,403,CORRETOR DE IMOVEIS. SEGUROS. TITULOS E VALORES,N,46000.0,2154,QUIEL DO CANARINHO,SUPLENTE
7,DEPUTADO ESTADUAL,250001610184,52.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,171,JORNALISTA E REDATOR,N,152871.08,3010,FÁTIMA BARBOSA,SUPLENTE
7,DEPUTADO ESTADUAL,190001603245,62.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,23967.24,643,DR. VLAMIR GOULART,SUPLENTE
7,DEPUTADO ESTADUAL,190001649583,45.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),2,PRETA,257,EMPRESARIO,N,176000.0,182,RENATO RUFINO,SUPLENTE
7,DEPUTADO ESTADUAL,200001652916,57.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,9000.0,273,LENIRA,SUPLENTE
6,DEPUTADO FEDERAL,130001607606,44.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,1900216.75,1805,WANDERSON GANDRA,NAO ELEITO
6,DEPUTADO FEDERAL,230001610811,66.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,297,SERVIDOR PUBLICO ESTADUAL,N,249000.0,52,LUÍS OCA,NAO ELEITO
6,DEPUTADO FEDERAL,70001712949,48.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,403,CORRETOR DE IMOVEIS. SEGUROS. TITULOS E VALORES,N,780000.0,143,DANIELA CINTRA,NAO ELEITO
7,DEPUTADO ESTADUAL,210001610637,60.0,2,MASCULINO,8,SUPERIOR COMPLETO,5,VIUVO(A),1,BRANCA,999,OUTROS,N,1541000.0,3143,MAJOR PAULO TITO,SUPLENTE
7,DEPUTADO ESTADUAL,130001634232,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,346670.0,5319,MARCAO,SUPLENTE
8,DEPUTADO DISTRITAL,70001649947,42.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,222,NUTRICIONISTA E ASSEMELHADOS,N,375527.0,239,BARBY,NAO ELEITO
6,DEPUTADO FEDERAL,20001652450,35.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,S,3696399.37,67697,NIVALDO ALBUQUERQUE,NAO ELEITO
7,DEPUTADO ESTADUAL,240001644389,49.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,541,MECANICO DE MANUTENCAO,N,5000.0,553,ADILSÃO,SUPLENTE
7,DEPUTADO ESTADUAL,270001615097,35.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,275000.0,488,ELIENAY FERREIRA,NAO ELEITO
6,DEPUTADO FEDERAL,250001643740,70.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,126,ANALISTA DE SISTEMAS,N,2473875.67,24721,ANTONIO NETO,NAO ELEITO
7,DEPUTADO ESTADUAL,250001643815,52.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,622000.0,15987,IRMÃO OZELITO,SUPLENTE
7,DEPUTADO ESTADUAL,80001611200,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,112,VETERINARIO,N,9700000.0,7484,THIAGO OLIVEIRA,SUPLENTE
6,DEPUTADO FEDERAL,250001597720,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,N,73535.0,7484,THIAGO OLIVEIRA,SUPLENTE
7,DEPUTADO ESTADUAL,80001611201,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,N,683313.9299999999,1377,PROFESSOR ROBERTO MARTINS,SUPLENTE
7,DEPUTADO ESTADUAL,40001609314,52.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,916528.87,20532,DERMILSON CHAGAS,SUPLENTE
7,DEPUTADO ESTADUAL,250001609952,40.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,113,ENFERMEIRO,N,972.57,3998,ENFERMEIRA CINTIA,SUPLENTE
7,DEPUTADO ESTADUAL,50001619242,56.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),2,PRETA,403,CORRETOR DE IMOVEIS. SEGUROS. TITULOS E VALORES,N,1000.0,251,PR. RONILSON VIEIRA,SUPLENTE
7,DEPUTADO ESTADUAL,130001615214,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,230,PEDAGOGO,N,400000.0,1480,PROFESSOR JEFFERSON FRATTARI,SUPLENTE
7,DEPUTADO ESTADUAL,60001713037,63.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,169,COMERCIANTE,N,200000.0,239,FRED BARRETO,NAO ELEITO
6,DEPUTADO FEDERAL,140001615569,50.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,2600000.0,12525,LOREDAN,NAO ELEITO
7,DEPUTADO ESTADUAL,160001723234,48.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),2,PRETA,303,GERENTE,N,5000.0,433,GILBERTO SANTOS MORFEU,NAO ELEITO
6,DEPUTADO FEDERAL,250001643915,50.0,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,12296.13,8924,DRA. HERICA,SUPLENTE
7,DEPUTADO ESTADUAL,240001597559,41.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,416000.0,12390,MATHEUS CADORIN,ELEITO POR QP
7,DEPUTADO ESTADUAL,40001618341,57.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),3,PARDA,278,VEREADOR,N,1254500.0,8668,KENNEDY MARQUES O PROTETOR,NAO ELEITO
7,DEPUTADO ESTADUAL,190001609519,54.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,297,SERVIDOR PUBLICO ESTADUAL,N,251000.0,1928,ALEXANDER SAAR,SUPLENTE
7,DEPUTADO ESTADUAL,180001604051,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,S,2627697.9,36919,MARDEN MENEZES,ELEITO POR QP
7,DEPUTADO ESTADUAL,250001609956,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,171,JORNALISTA E REDATOR,N,187503.37,8589,ERNESTO TEIXEIRA,SUPLENTE
7,DEPUTADO ESTADUAL,210001621331,41.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,1220000.0,2894,FERNANDO MEDEIROS,SUPLENTE
7,DEPUTADO ESTADUAL,170001618404,74.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,125,ADMINISTRADOR,N,280000.0,1189,MANUEL AGUIAR,SUPLENTE
7,DEPUTADO ESTADUAL,170001605498,44.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,370000.0,366,KEILA CERQUEIRA A SINDICA,SUPLENTE
6,DEPUTADO FEDERAL,70001650389,55.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,257,EMPRESARIO,N,23000.0,1385,MARCOS DOMINGOS DF DE DIREITA,NAO ELEITO
6,DEPUTADO FEDERAL,160001717479,52.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,403,CORRETOR DE IMOVEIS. SEGUROS. TITULOS E VALORES,N,10000.0,1192,LUCIANO GOMES,NAO ELEITO
7,DEPUTADO ESTADUAL,130001607739,34.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),2,PRETA,265,PROFESSOR DE ENSINO FUNDAMENTAL,N,100000.0,2704,TIA LAU,SUPLENTE
7,DEPUTADO ESTADUAL,120001609594,41.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,298,SERVIDOR PUBLICO MUNICIPAL,N,238000.0,193,PATRICIA MALDONADO,SUPLENTE
7,DEPUTADO ESTADUAL,200001604173,57.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),3,PARDA,601,AGRICULTOR,N,98500.0,500,SERGIO ROCHA,NAO ELEITO
7,DEPUTADO ESTADUAL,230001604276,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,234,PRODUTOR AGROPECUARIO,N,130000.0,3046,ARMANDO NETO,ELEITO POR QP
6,DEPUTADO FEDERAL,190001609696,47.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,2059662.77,17154,LEO RODRIGUES,SUPLENTE
6,DEPUTADO FEDERAL,130001615184,36.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,125,ADMINISTRADOR,N,77000.0,499,PROFESSOR ROBERTO LELES,SUPLENTE
6,DEPUTADO FEDERAL,270001643550,42.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,5,VIUVO(A),3,PARDA,999,OUTROS,N,30000.0,2112,JANEIDE DO DINO,SUPLENTE
7,DEPUTADO ESTADUAL,130001612842,43.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),2,PRETA,303,GERENTE,N,180000.0,149,RENATA SEM LIMITE,NAO ELEITO
7,DEPUTADO ESTADUAL,90001653168,56.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),2,PRETA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,5000.0,307,PROF.. MARIA MIRANDA,SUPLENTE
7,DEPUTADO ESTADUAL,80001723153,61.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,120000.0,920,DANTAS EBENEZER,NAO ELEITO
7,DEPUTADO ESTADUAL,250001612263,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,1037223.24,8680,DR FLAVIO SALATINO,SUPLENTE
6,DEPUTADO FEDERAL,160001654665,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,N,807200.0,13783,TITA FURLAN,SUPLENTE
7,DEPUTADO ESTADUAL,250001611476,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,894870.43,7007,SANDRO BOLA,SUPLENTE
7,DEPUTADO ESTADUAL,80001619803,46.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),2,PRETA,999,OUTROS,N,285000.0,957,ZÉ DO GÁS,NAO ELEITO
7,DEPUTADO ESTADUAL,250001621694,50.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,318000.0,628,ADONAI,NAO ELEITO
6,DEPUTADO FEDERAL,250001604851,51.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,232,POLICIAL CIVIL,N,284662.36,1311,DELEGADA JUNIA,NAO ELEITO
7,DEPUTADO ESTADUAL,190001649612,46.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),2,PRETA,278,VEREADOR,N,1977298.7,25483,VAGUINHO NEGUINHO,SUPLENTE
6,DEPUTADO FEDERAL,130001615454,44.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,598,EMPREGADO DOMESTICO,N,20000.0,757,SUZY IS BAR,SUPLENTE
7,DEPUTADO ESTADUAL,50001696411,50.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,N,198000.0,576,ALEX RAMOS,NAO ELEITO
3,GOVERNADOR,250001612450,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,S,5678790.19,4296293,RODRIGO GARCIA,NAO ELEITO
7,DEPUTADO ESTADUAL,20001620172,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,233,POLICIAL MILITAR,N,795699.12,1299,CORONEL VANDERLEI,SUPLENTE
7,DEPUTADO ESTADUAL,190001600416,47.0,4,FEMININO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),3,PARDA,243,TECNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),N,5000.0,253,NALVA DO BAZAR,SUPLENTE
7,DEPUTADO ESTADUAL,10001642311,49.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,201,SENADOR. DEPUTADO E VEREADOR,N,124000.0,1333,GILBERTO DINIZ,SUPLENTE
6,DEPUTADO FEDERAL,160001614542,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,110000.0,87097,HERMES FRANGAO PARCIANELLO,SUPLENTE
7,DEPUTADO ESTADUAL,120001651365,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,131,ADVOGADO,N,153800.67,1719,JOHNNY GUERRA GAI,NAO ELEITO
6,DEPUTADO FEDERAL,240001644648,61.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,101,ENGENHEIRO,N,828104.9,1159,ENG ERVINO RIBEIRO MACEDO,NAO ELEITO
7,DEPUTADO ESTADUAL,250001610185,42.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,69946.08,4875,SIRINEU ARAUJO,SUPLENTE
7,DEPUTADO ESTADUAL,250001652083,66.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,101,ENGENHEIRO,N,3789270.04,625,LEIDE MENGATTI,SUPLENTE
7,DEPUTADO ESTADUAL,190001645258,37.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,125,ADMINISTRADOR,N,69000.0,707,ARI SALLES,NAO ELEITO
6,DEPUTADO FEDERAL,210001597013,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,277,DEPUTADO,N,650000.0,25894,FÁBIO OSTERMANN,SUPLENTE
6,DEPUTADO FEDERAL,130001615075,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,183000.0,1275,FLAVIANO DUELI,NAO ELEITO
7,DEPUTADO ESTADUAL,250001643759,36.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,243,TECNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),N,28362.0,2705,ALLINSON NUNES,SUPLENTE
6,DEPUTADO FEDERAL,140001620909,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,298,SERVIDOR PUBLICO MUNICIPAL,N,34000.0,3230,TOM BONFIM,SUPLENTE
6,DEPUTADO FEDERAL,250001620259,76.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,10380000.0,538,DR GETULIO SERPA,SUPLENTE
7,DEPUTADO ESTADUAL,250001606226,46.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,N,70000.0,939,ALESSANDRA PAES,SUPLENTE
6,DEPUTADO FEDERAL,60001595308,31.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,124,CONTADOR,N,25065.55,4148,SAMUEL LIMA ,NAO ELEITO
7,DEPUTADO ESTADUAL,40001618350,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,232,POLICIAL CIVIL,N,637605.88,6696,DELEGADO PAULO MAVIGNIER,NAO ELEITO
7,DEPUTADO ESTADUAL,190001606359,49.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,169,COMERCIANTE,N,121964.95,3263,CARLINHOS PRESIDENTE,SUPLENTE
6,DEPUTADO FEDERAL,190001645390,52.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,143,PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS,N,889607.72,3570,ARIMATHÉA,SUPLENTE
7,DEPUTADO ESTADUAL,90001653607,36.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,235000.0,5861,TIAGO DO PISO,SUPLENTE
6,DEPUTADO FEDERAL,140001601484,69.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,245000.0,195,JOAO BERNARDES,NAO ELEITO
6,DEPUTADO FEDERAL,250001715873,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,297,SERVIDOR PUBLICO ESTADUAL,N,0.01,443,CAPITÃO MOSER,NAO ELEITO
6,DEPUTADO FEDERAL,240001614588,42.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,9,DIVORCIADO(A),1,BRANCA,257,EMPRESARIO,N,43900.0,187,MAZZOLA,NAO ELEITO
7,DEPUTADO ESTADUAL,210001621308,37.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,266,PROFESSOR DE ENSINO MEDIO,N,37567.12,20060,TIAGO CADÓ,SUPLENTE
6,DEPUTADO FEDERAL,240001645209,78.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,171,JORNALISTA E REDATOR,N,120000.0,114,SÉRGIO LINO,SUPLENTE
6,DEPUTADO FEDERAL,150001718398,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,124,CONTADOR,N,311000.0,185,RODRIGO NÓBREGA,NAO ELEITO
6,DEPUTADO FEDERAL,220001615576,57.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,258,BOMBEIRO MILITAR,N,100000.0,67,PASTOR BOMBEIRO,NAO ELEITO
